"NumLic","CodUG","Instituicao","ModComp","Processo","CodOrgao","NomeOrgao","CNPJVencedor","NomeVencedor","Descricao","Quant","Valor","Mes","Ano"
3472015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","014163/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","71081079000170","DEPOSITO DO FERNANDO LTDA","TIJOLO",10000,4000,"Janeiro","2016"
3492015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","014719/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","41743741000140","ELETROCAMP CONSTRUCOES ELETRICAS E CIVIS EIRELI","INSTALACAO/MANUTENCAO/OPERACAO - ELETRICA",1,117700,"Janeiro","2016"
3502015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","014722/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01608702000115","LM COMUNICACAO VISUAL E PROJETOS LTDA","CONFECCAO/INSTALACAO DE PLACA DE SINALIZACAO",1,115200,"Janeiro","2016"
3552015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014927/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","11502183000160","L. A. NASCIMENTO E CIA LTDA","GAS LIQUEFEITO DE PETROLEO - GLP",100,20565,"Janeiro","2016"
3552015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014927/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","11502183000160","L. A. NASCIMENTO E CIA LTDA","GAS LIQUEFEITO DE PETROLEO - GLP",600,32700,"Janeiro","2016"
3702015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015878/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","33337122021124","IPIRANGA PRODUTOS DE PETROLEO S.A.","GASOLINA COMUM",120000,459600,"Janeiro","2016"
3702015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015878/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","25909037000168","AUTO POSTO CACULA LTDA.","ALCOOL ETILICO HIDRATADO COMBUSTIVEL",30000,85200,"Janeiro","2016"
3702015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015878/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","33337122021124","IPIRANGA PRODUTOS DE PETROLEO S.A.","OLEO DIESEL.",100000,322000,"Janeiro","2016"
3722015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","012877/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","14457333000159","I.N.M DA SILVA REFRIGERACAO EIRELI","AR CONDICIONADO - MANUTENCAO DE APARELHOS DE PAREDE",32,6600,"Janeiro","2016"
3722015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","012877/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","14457333000159","I.N.M DA SILVA REFRIGERACAO EIRELI","AR CONDICIONADO - MANUTENCAO DE APARELHOS DE PAREDE",2,3100,"Janeiro","2016"
3722015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","012877/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","14457333000159","I.N.M DA SILVA REFRIGERACAO EIRELI","AR CONDICIONADO - MANUTENCAO DE APARELHOS DE PAREDE",3,300,"Janeiro","2016"
3732015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015872/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","02347121000210","ASMAR & FURTADO LTDA","HIGIENIZACAO DE ARTIGOS DE TECIDO/COURO/ESTOFAMENTO",1200,8799.6,"Janeiro","2016"
3732015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015872/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","71011860000179","PLANARTPRODUCOES DE EVENTOS EIRELI","LOCACAO DE MESA / CADEIRA /MOBILIARIO DECORACAO INTERIOR",1,19199.88,"Janeiro","2016"
3732015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015872/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","10850463000104","ANA PAULA LANA DE ARAUJO","PROMOCAO DE EVENTO",1,36000,"Janeiro","2016"
3762015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","0160902015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","09180505000150","USEBENS SEGUROS S/A","SEGURO / GARANTIA",1,120000,"Janeiro","2016"
3772015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","016337/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","08235765000112","OUTLET COMERCIO DE MATERIAIS EIRELI","COLMEIA",50,11300,"Janeiro","2016"
3772015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","016337/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","14811522000188","D - TUDO DISTRIBUIDORA LTDA","EMBALAGEM",1000,1035,"Janeiro","2016"
3772015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","016337/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","08235765000112","OUTLET COMERCIO DE MATERIAIS EIRELI","FORMAO DE ACO CARBONO",25,240,"Janeiro","2016"
3772015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","016337/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","20483193000196","BRASIDAS EIRELI","SUPORTE",50,1536.6,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","CEBOLA IN NATURA",1100,1925,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","CONDIMENTO*",400,3600,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",360,1080,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",1600,1600,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",800,1176,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",40,1600,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",70,5250,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",600,1404,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",400,556,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",2000,2000,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",400,512,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",2400,3000,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",1700,3400,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",800,4000,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",500,445,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",8500,10625,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",1400,1470,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",6000,9600,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",100,67,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",3300,1815,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",1300,884,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",1250,987.5,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",500,475,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",500,1185,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",650,1352,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",1000,2400,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",360,554.4,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","VERDURA IN NATURA*",2000,1140,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","VERDURA IN NATURA*",250,2500,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","VERDURA IN NATURA*",200,4000,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","VERDURA IN NATURA*",200,1600,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","VERDURA IN NATURA*",350,805,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","VERDURA IN NATURA*",276,179.4,"Janeiro","2016"
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","VERDURA IN NATURA*",1000,4710,"Janeiro","2016"
3862015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017989/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","20947386000150","LAPLACE MAQUINAS E EQUIPAMENTOS LTDA.","MANUTENCAO GERADOR ELETRICO",1,11500,"Janeiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","'OVO'",10500,31500,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","CEBOLA IN NATURA",16500,24750,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","CONDIMENTO*",3000,39000,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",800,2400,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",19800,27720,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",51030,198450,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",16125,37625,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",52000,57200,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",3850,5250,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",19800,19800,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","FRUTA IN NATURA",14850,74250,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",62760,78450,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",6336,3168,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",9006,9480,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",3294,2928,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",7260,4950,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",12000,28421,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",6600,33000,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",4290,6600,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",1980,1320,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",4180,3971,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",6600,13200,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",5491,4335,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",5940,7590,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",90000,144000,"Fevereiro","2016"
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015",26282,"UNIVERSIDADE FEDERAL DE VICOSA","19871268000127","RR LEGUMES LTDA","LEGUME IN NATURA*",33000,41250,"Fevereiro","2016"
