"NumLic","CodUG","Instituicao","ModComp","Processo","CodOrgao","NomeOrgao","CNPJVencedor","NomeVencedor","Descricao","Quant","Valor","Mes","Ano"
3452017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014367/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","02347121000210","ASMAR & FURTADO LTDA","HIGIENIZACAO DE ARTIGOS DE TECIDO/COURO/ESTOFAMENTO",1100,12210,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",300,6900,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",800,3000,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",100,2800,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",100,10800,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",500,1533,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",9000,24120,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",100,2000,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",200,13000,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",200,3000,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",100,1251,"Janeiro","2018"
3502017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014879/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60619202001624","MESSER GASES LTDA.","GAS COMPRIMIDO",100,1800,"Janeiro","2018"
3522017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014591/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","90180605000102","GENTE SEGURADORA SA","SEGURO / GARANTIA",1,117000,"Janeiro","2018"
3542017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015253/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","42961896000115","ELETROMECANICA VIEIRA LTDA","MANUTENCAO / INSTALACAO DE TRANSFORMADORES ACIMA DE 34,5KV",1,3200,"Janeiro","2018"
3542017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015253/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","42961896000115","ELETROMECANICA VIEIRA LTDA","MANUTENCAO / INSTALACAO DE TRANSFORMADORES ACIMA DE 34,5KV",1,2475,"Janeiro","2018"
3542017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015253/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","42961896000115","ELETROMECANICA VIEIRA LTDA","MANUTENCAO / INSTALACAO DE TRANSFORMADORES ACIMA DE 34,5KV",1,2600,"Janeiro","2018"
3542017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015253/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","42961896000115","ELETROMECANICA VIEIRA LTDA","MANUTENCAO / INSTALACAO DE TRANSFORMADORES ACIMA DE 34,5KV",1,2600,"Janeiro","2018"
3542017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015253/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","42961896000115","ELETROMECANICA VIEIRA LTDA","MANUTENCAO / INSTALACAO DE TRANSFORMADORES ACIMA DE 34,5KV",1,5500,"Janeiro","2018"
3542017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015253/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","42961896000115","ELETROMECANICA VIEIRA LTDA","MANUTENCAO / INSTALACAO DE TRANSFORMADORES ACIMA DE 34,5KV",1,2600,"Janeiro","2018"
3542017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015253/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","42961896000115","ELETROMECANICA VIEIRA LTDA","MANUTENCAO / INSTALACAO DE TRANSFORMADORES ATE 34,5KV",1,2100,"Janeiro","2018"
12018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015924/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","04610121000106","ECOSERVICE MANUTENCAO E MEIO AMBIENTE EIRELI","LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES",1,47155,"Fevereiro","2018"
22017,154051,"UNIVERSIDADE FEDERAL DE VICOSA","CONCORRENCIA","009654/2017",26282,"UNIVERSIDADE FEDERAL DE VICOSA","22573893000105","RIMUS CONSTRUTORA LTDA","OBRAS CIVIS PUBLICAS ( CONSTRUCAO )",1,685355,"Fevereiro","2018"
22018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","000303/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","03171959000188","AG4 SERVICOS EMPRESARIAIS - EIRELI","PRESTACAO DE SERVICOS DE MOTORISTA",6,280260,"Fevereiro","2018"
22018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","000303/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","03171959000188","AG4 SERVICOS EMPRESARIAIS - EIRELI","PRESTACAO DE SERVICOS DE MOTORISTA",6,44400,"Fevereiro","2018"
22018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","000966/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01524963000157","TRIGOLEVE INDUSTRIA E COMERCIO LTDA","FORNECIMENTO DE REFEICOES / LANCHES / SALGADOS / DOCES",150797,452391,"Fevereiro","2018"
22018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","000966/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01524963000157","TRIGOLEVE INDUSTRIA E COMERCIO LTDA","FORNECIMENTO DE REFEICOES / LANCHES / SALGADOS / DOCES",200258,264340.56,"Fevereiro","2018"
22018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","000966/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01524963000157","TRIGOLEVE INDUSTRIA E COMERCIO LTDA","FORNECIMENTO DE REFEICOES / LANCHES / SALGADOS / DOCES",1401583,9306511.12,"Fevereiro","2018"
32018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","000562/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","10498974000109","INSTITUTO NEGOCIOS PUBLICOS DO BRASIL - ESTUDOS E PESQUISAS NA ADMNIISTRACAO PUBLICA - INP - LTDA","CURSO APERFEICOAMENTO / ESPECIALIZACAO PROFISSIONAL",1,3762,"Fevereiro","2018"
42018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","001401/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60455193000105","OPENCADD ADVANCED TECHNOLOGY COMERCIO E SERVICOS LTDA","CESSAO TEMPORARIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCACAO DE SOFTWARE",1,5458.7,"Fevereiro","2018"
42018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","001401/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60455193000105","OPENCADD ADVANCED TECHNOLOGY COMERCIO E SERVICOS LTDA","LICENCIAMENTO DE DIREITOS  PERMANENTES DE USO DE OUTROS SOFTWARES / PROGRAMAS DE COMPUTADOR",1,5458.7,"Fevereiro","2018"
42018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","001401/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","60455193000105","OPENCADD ADVANCED TECHNOLOGY COMERCIO E SERVICOS LTDA","SERVICOS DE INSTALACAO, TRANSICAO E CONFIGURACAO / PARAMETRIZACAO DE SOFTWARE",1,5458.7,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","ARAME",44,327.8,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","AREIA",101,7923.45,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","BLOCO DE CONCRETO",4682,5805.68,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","BRITA",2,118,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","BRITA",8,923.2,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","BRITA",75,5620.5,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","CAL HIDRATADA",63,409.5,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","CIMENTO PORTLAND",302,5662.5,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","CONEXAO HIDRAULICA",30,135.99,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","CONEXAO HIDRAULICA",42,154.98,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","CONEXAO HIDRAULICA",25,125,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","CONEXAO HIDRAULICA",35,116.9,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","CONEXAO HIDRAULICA",16,192.96,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","CONEXAO HIDRAULICA",50,167,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","CONEXAO HIDRAULICA",28,124.88,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","16617470000139","COMERCIAL MOREIRA & MARTINS LTDA","IMPERMEABILIZANTE",8,625.6,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","PEDRA BRUTA",39,3580.2,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","16617470000139","COMERCIAL MOREIRA & MARTINS LTDA","PRIMER",22,2439.36,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","REGISTRO ESFERA",12,300,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","TELA METALICA",150,502.95,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","TIJOLO",2,1218,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","TUBO PLASTICO",70,2249.8,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","TUBO PVC SOLDAVEL",12,918.96,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","TUBO PVC SOLDAVEL",106,1499.9,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","TE - CONEXAO PARA TUBOS E CANOS - SOLDAVEL",10,46,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","VERGALHAO ARMACAO CONCRETO",664,5557.68,"Fevereiro","2018"
62018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000726/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","01364588000125","BRUNO MATERIAIS DE CONSTRUCAO EIRELI","VERGALHAO ARMACAO CONCRETO",198,1227.6,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","11099588000107","SOLARIS TELEINFORMATICA LTDA","ACESSORIO/COMPONENTE ELETRICO ELETRONICO",200,2963.2,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","09071136000167","HORIZONTE COMERCIO DE ABRASIVOS E COMPLEMENTOS LTDA","ADAPTADOR TELEFONICO",10,108.7,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","16617470000139","COMERCIAL MOREIRA & MARTINS LTDA","CABO ELETRICO FLEXIVEL",600,981,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","18806093000101","EDERSON CUNHA DE SOUSA - COMERCIO DE INFORMATICA","CABO EXTENSOR",20,893.8,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","71511349000136","AMILTON GUIMARAES E CIA LTDA","CABO REDE COMPUTADOR",150,864,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","28818225000179","HYDROLUZ COMERCIO EM GERAL EIRELI","CABO REDE COMPUTADOR",100,710,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","28818225000179","HYDROLUZ COMERCIO EM GERAL EIRELI","CABO REDE COMPUTADOR",14,2831.78,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","09071136000167","HORIZONTE COMERCIO DE ABRASIVOS E COMPLEMENTOS LTDA","CABO REDE COMPUTADOR",200,1258,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","16617470000139","COMERCIAL MOREIRA & MARTINS LTDA","CABO TELEFONICO",1000,422,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","15724019000158","QUALITY ATACADO EIRELI","CABO AUDIO E VIDEO",20,1080.2,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","07528036000191","ARENNA INFORMATICA E DISTRIBUICAO EIRELI","CAIXA INSPECAO",30,799.8,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","12980808000161","DADB EQUIPAMENTOS E SERVICOS DE INFORMATICA LTDA","CONECTOR CABO PAR TRANCADO",100,671,"Fevereiro","2018"
82018,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000800/2018",26282,"UNIVERSIDADE FEDERAL DE VICOSA","09071136000167","HORIZONTE COMERCIO DE ABRASIVOS E COMPLEMENTOS LTDA","CONECTOR TELEFONICO",150,84,"Fevereiro","2018"
